"agent_A","agent_B","contact","date_start","date_stop","duration","dist_min","dist_mean","dist_max"
256,261,0,587,602,15,4.45,8.8,14.89
256,261,1,610,615,5,14.14,14.43,14.94
256,261,2,957,965,8,4.09,8.62,14.21
256,262,0,465,468,3,14.55,14.67,14.83
256,262,1,498,507,9,1.61,7.95,14.35
256,264,0,606,614,8,1.94,8.2,14.23
256,264,1,861,868,7,5.86,9.52,14.86
256,264,2,1028,1036,8,0.96,7.89,14.61
256,265,0,479,487,8,0.82,7.22,13.56
256,266,0,464,479,15,1.06,8.32,14.91
256,266,1,639,649,10,6.81,9.68,13.44
256,266,2,808,819,11,2.87,7.58,12.93
256,267,0,953,962,9,10.51,12.27,14.92
256,268,0,554,563,9,6.15,9.6,13.94
257,255,0,632,646,14,13.02,13.65,14.73
257,255,1,689,698,9,3.33,8.48,14.26
257,255,2,1014,1023,9,7.97,10.65,14.21
257,256,0,580,587,7,1.39,6.94,12.56
257,258,0,621,629,8,2.4,7.82,14.61
257,259,0,560,580,20,0.9,8.32,14.87
257,259,1,734,745,11,1.51,7.84,14.3
257,259,2,870,880,10,9.03,11.29,14.39
257,260,0,520,520,0,14.73,14.73,14.73
257,261,0,680,687,7,3.93,8.6,14.16
257,261,1,779,785,6,7.67,10.73,14.87
257,263,0,432,433,1,11.74,12.67,13.61
257,263,1,649,657,8,9.34,11.59,14.46
257,264,0,704,710,6,2.29,7.49,12.78
257,265,0,928,936,8,3.32,8.17,14.11
257,265,1,1055,1060,5,10.69,12.25,14.73
257,266,0,698,702,4,11.88,12.78,13.81
257,266,1,957,957,0,8.6,8.6,8.6
257,266,2,968,979,11,4.69,9.09,14.44
257,267,0,648,658,10,2.87,8.05,13.57
257,268,0,671,678,7,10.17,11.71,14.05
257,268,1,683,695,12,5.14,9.1,14.13
257,269,0,843,861,18,3.45,9.75,14.47
258,255,0,518,519,1,14.55,14.57,14.58
258,255,1,724,735,11,2.35,8.16,14.76
258,255,2,750,778,28,10.22,11.94,14.76
258,255,3,935,944,9,3.53,8.37,14.55
258,256,0,530,537,7,6.13,9.54,13.97
258,256,1,858,866,8,4.17,9.09,14.43
258,256,2,941,947,6,8.41,10.66,13.84
258,257,0,621,629,8,2.4,7.82,14.61
258,259,0,521,534,13,0.52,7.63,14.9
258,259,1,782,788,6,12.94,13.78,14.87
258,259,2,1038,1050,12,9.2,11.31,14.94
258,260,0,628,641,13,2.36,7.99,14.3
258,260,1,763,770,7,4.75,8.46,13.09
258,260,2,866,874,8,9.78,11.89,14.61
258,260,3,1029,1041,12,5.17,9.06,14.33
258,261,0,811,818,7,3.29,8.22,13.87
258,262,0,639,645,6,9.75,11.95,14.54
258,263,0,467,480,13,0.42,7.56,14.96
258,263,1,517,529,12,0.97,7.74,14.62
258,263,2,992,1005,13,0.37,7.56,14.98
258,264,0,723,778,55,4.99,8.43,14.86
258,264,1,861,874,13,6.02,9.61,14.95
258,265,0,523,527,4,12.47,13.32,14.9
258,265,1,608,616,8,3.04,8.05,13.83
258,266,0,718,727,9,8.87,11.22,13.84
258,267,0,515,521,6,12.63,13.4,14.63
258,268,0,441,455,14,2.11,7.45,14.79
258,268,1,503,513,10,0.97,7.41,13.94
258,268,2,606,613,7,9.97,11.57,13.83
258,268,3,707,716,9,2.64,8.34,14.83
259,255,0,484,512,28,3.07,8.02,14.11
259,256,0,534,553,19,7.54,10.24,14.23
259,256,1,585,598,13,2.02,7.93,14.57
259,257,0,560,580,20,0.9,8.32,14.87
259,257,1,734,745,11,1.51,7.84,14.3
259,257,2,870,880,10,9.03,11.29,14.39
259,258,0,521,534,13,0.52,7.63,14.9
259,258,1,782,788,6,12.94,13.78,14.87
259,260,0,657,669,12,4.3,8.63,14.34
259,261,0,590,600,10,3.73,8.26,13.48
259,262,0,451,479,28,11.26,12.32,14.83
259,263,0,519,531,12,9.21,11.35,14.44
259,264,0,637,658,21,2.3,8.41,14.99
259,264,1,776,786,10,0.56,7.11,13.26
259,265,0,509,527,18,9.25,11.45,14.85
259,266,0,442,461,19,3.37,8.32,14.54
259,267,0,512,518,6,13.99,14.36,14.91
259,267,1,881,897,16,6.84,10.15,14.86
259,268,0,760,764,4,14.31,14.56,14.98
259,269,0,775,810,35,9.27,11.35,14.75
260,255,0,470,488,18,6.77,9.95,14.55
260,255,1,618,629,11,2.86,8.52,14.79
260,255,2,767,772,5,12.9,13.64,14.77
260,256,0,710,716,6,11.04,12.43,14.21
260,256,1,917,926,9,4.01,8.68,14.82
260,257,0,520,520,0,14.73,14.73,14.73
260,258,0,628,641,13,2.36,7.99,14.3
260,258,1,763,770,7,4.75,8.46,13.09
260,258,2,866,874,8,9.78,11.89,14.61
260,258,3,1029,1041,12,5.17,9.06,14.33
260,259,0,657,669,12,4.3,8.63,14.34
260,261,0,1009,1011,2,14.2,14.5,14.75
260,262,0,483,490,7,10.81,12.35,14.56
260,262,1,642,654,12,5.88,9.63,14.46
260,262,2,767,779,12,4.46,8.73,13.85
260,262,3,892,898,6,8.56,10.84,13.73
260,263,0,598,602,4,12.72,13.35,14.2
260,264,0,546,553,7,0.96,7.18,13.41
260,264,1,654,661,7,0.95,7.25,13.72
260,264,2,761,768,7,1.79,7.25,12.77
260,264,3,868,876,8,1.16,8.19,14.6
260,264,4,976,983,7,1.45,7.37,13.65
260,265,0,491,499,8,9.43,11.54,14.35
260,266,0,482,497,15,12.74,13.52,14.9
260,266,1,563,572,9,2.88,8.49,14.58
260,267,0,595,604,9,6.88,9.99,14.14
260,267,1,824,835,11,4.52,8.96,14.44
260,268,0,877,885,8,8.06,10.79,14.71
260,268,1,1009,1017,8,8.51,11.15,14.59
260,269,0,834,845,11,2.17,7.7,13.91
260,269,1,969,973,4,13.82,14.22,14.92
261,255,0,564,577,13,1.43,8.41,14.44
261,255,1,695,703,8,5.18,8.87,13.26
261,255,2,825,830,5,12.8,13.7,14.83
261,256,0,587,602,15,4.45,8.8,14.89
261,256,1,610,615,5,14.14,14.43,14.94
261,256,2,957,965,8,4.09,8.62,14.21
261,257,0,680,688,8,3.93,9.07,14.27
261,257,1,779,785,6,7.67,10.73,14.87
261,258,0,811,818,7,3.29,8.22,13.87
261,259,0,590,600,10,3.73,8.26,13.48
261,260,0,1009,1011,2,14.2,14.5,14.75
261,263,0,655,664,9,5.24,9.45,14.68
261,263,1,873,881,8,12.89,13.53,14.48
261,263,2,1031,1039,8,8.55,11.31,14.76
261,264,0,512,518,6,10.33,12.19,14.41
261,264,1,610,617,7,2.04,8.23,14.91
261,264,2,710,712,2,14.27,14.63,14.94
261,265,0,573,581,8,11.88,12.98,14.61
261,265,1,870,874,4,12.6,13.26,13.97
261,265,2,977,982,5,10.43,11.76,13.55
261,266,0,700,706,6,5.54,8.69,12.27
261,266,1,1043,1048,5,6.3,9.37,15
261,267,0,657,664,7,8.12,10.18,12.84
261,267,1,962,965,3,13.95,14.34,14.92
261,268,0,673,686,13,1.98,8.26,14.98
261,268,1,796,807,11,4.41,8.85,14.67
261,268,2,906,914,8,9.03,10.98,13.61
261,269,0,642,652,10,0.73,7.48,13.75
261,269,1,891,898,7,11.11,12.65,14.77
262,255,0,480,482,2,13.38,13.6,14.02
262,255,1,811,842,31,2.45,7.91,14.46
262,255,2,1061,1061,0,11.83,11.83,11.83
262,256,0,498,507,9,1.61,7.95,14.35
262,257,0,1062,1062,0,12.35,12.35,12.35
262,258,0,639,645,6,9.75,11.95,14.54
262,260,0,483,490,7,10.81,12.35,14.56
262,260,1,642,654,12,5.88,9.63,14.46
262,260,2,767,779,12,4.46,8.73,13.85
262,260,3,892,898,6,8.56,10.84,13.73
262,263,0,910,914,4,13.25,13.94,14.92
262,265,0,487,494,7,5.9,8.99,12.73
262,265,1,790,797,7,6.14,9.17,12.82
262,265,2,1062,1062,0,9.81,9.81,9.81
262,266,0,480,488,8,1.3,7.5,14.24
262,266,1,747,754,7,6.95,9.96,13.86
262,267,0,712,721,9,6.92,9.87,13.66
262,267,1,931,939,8,5.76,9.07,13.28
263,255,0,908,926,18,2.99,8.2,14.85
263,257,0,649,657,8,9.34,11.59,14.46
263,258,0,467,480,13,0.42,7.56,14.96
263,258,1,517,529,12,0.97,7.74,14.62
263,258,2,992,1005,13,0.37,7.56,14.98
263,259,0,519,531,12,9.21,11.35,14.44
263,260,0,598,602,4,12.72,13.35,14.2
263,261,0,655,664,9,5.24,9.45,14.68
263,261,1,873,881,8,12.89,13.53,14.48
263,261,2,1031,1039,8,8.55,11.31,14.76
263,262,0,910,914,4,13.25,13.94,14.92
263,264,0,455,463,8,1.74,7.45,13.8
263,264,1,1001,1009,8,5.43,9.38,14.54
263,265,0,523,535,12,5.01,8.92,14.14
263,265,1,663,674,11,1.95,7.95,14.57
263,266,0,671,680,9,1.47,7.71,14.63
263,266,1,764,773,9,0.82,7.52,14.23
263,267,0,500,510,10,5.96,9.17,13.18
263,267,1,537,667,130,5.95,9.51,14.85
263,267,2,736,742,6,12.43,13.33,14.84
263,268,0,487,498,11,12.3,13.27,14.79
263,268,1,649,651,2,14.51,14.62,14.7
263,269,0,1003,1018,15,0.47,7.64,14.97
264,255,0,723,732,9,6.67,10.29,14.97
264,255,1,740,760,20,10.74,12.15,14.41
264,256,0,606,614,8,1.94,8.2,14.23
264,256,1,861,868,7,5.86,9.52,14.86
264,256,2,1028,1036,8,0.96,7.89,14.61
264,257,0,704,710,6,2.29,7.49,12.78
264,258,0,723,778,55,4.99,8.35,14.86
264,258,1,861,874,13,6.02,9.61,14.95
264,259,0,637,658,21,2.3,8.42,14.99
264,259,1,776,786,10,0.56,7.11,13.26
264,260,0,546,553,7,0.96,7.18,13.41
264,260,1,654,661,7,0.95,7.25,13.72
264,260,2,761,768,7,1.79,7.25,12.77
264,260,3,868,876,8,1.16,8.19,14.6
264,260,4,976,983,7,1.45,7.37,13.65
264,261,0,512,518,6,10.33,12.35,14.41
264,261,1,610,617,7,2.04,8.23,14.91
264,261,2,710,712,2,14.27,14.63,14.94
264,263,0,455,463,8,1.74,7.45,13.8
264,263,1,1001,1009,8,5.43,9.38,14.54
264,265,0,690,698,8,0.54,7.2,13.3
264,266,0,534,542,8,1.96,7.77,14.18
264,266,1,720,728,8,4.57,9.05,14.78
264,267,0,443,448,5,13.79,14.19,14.8
264,267,1,1034,1046,12,6.73,9.77,14.01
264,268,0,809,820,11,1.54,7.97,14.72
264,268,1,827,857,30,0.45,10.71,14.8
264,269,0,458,462,4,13.37,14.01,14.58
264,269,1,571,580,9,5.51,9.47,14.55
264,269,2,676,686,10,1.17,8.03,14.95
264,269,3,781,790,9,1.26,7.41,13.87
264,269,4,987,1008,21,0.62,7.74,14.63
265,255,0,433,451,18,0.2,7.43,14.21
265,255,1,529,558,29,11.94,12.97,14.72
265,255,2,565,567,2,14.74,14.88,15
265,256,0,479,487,8,0.82,7.22,13.56
265,257,0,928,936,8,3.32,8.17,14.11
265,258,0,523,527,4,12.47,13.32,14.9
265,258,1,608,616,8,3.04,8.05,13.83
265,259,0,509,527,18,9.25,11.45,14.85
265,260,0,423,439,16,3.46,7.84,14.15
265,260,1,491,499,8,9.43,11.54,14.35
265,261,0,573,581,8,11.88,12.98,14.61
265,261,1,870,874,4,12.6,13.26,13.97
265,261,2,977,982,5,10.43,11.76,13.55
265,262,0,439,445,6,14.11,14.45,14.97
265,262,1,487,494,7,5.9,8.99,12.73
265,262,2,790,797,7,6.14,9.17,12.82
265,263,0,523,535,12,5.01,8.92,14.14
265,263,1,663,674,11,1.95,7.95,14.57
265,264,0,690,698,8,0.54,7.2,13.3
265,267,0,519,530,11,8.91,11.01,14.05
265,267,1,669,681,12,3.41,8.6,14.81
265,268,0,595,627,32,9.16,11.22,14.57
265,269,0,627,637,10,3.61,8.26,13.82
265,269,1,948,957,9,7.32,10.12,13.8
266,18,0,856,867,11,7.49,10.96,14.5
266,19,0,855,855,0,11.94,11.94,11.94
266,28,0,855,855,0,7.2,7.2,7.2
266,28,1,876,900,24,1.3,7.89,14.95
266,255,0,462,482,20,9.11,11.46,14.89
266,255,1,703,707,4,14.45,14.6,14.78
266,255,2,721,724,3,14.35,14.58,14.88
266,256,0,464,479,15,1.06,8.49,14.91
266,256,1,639,649,10,6.81,9.68,13.44
266,256,2,808,819,11,2.87,7.58,12.93
266,257,0,698,702,4,11.88,12.78,13.81
266,257,1,957,957,0,8.6,8.6,8.6
266,257,2,968,979,11,4.69,9.09,14.44
266,258,0,426,436,10,9.05,10.63,13.96
266,258,1,718,727,9,8.87,11.2,13.84
266,259,0,442,461,19,3.37,8.32,14.54
266,260,0,482,497,15,12.74,13.52,14.9
266,260,1,563,572,9,2.88,8.49,14.58
266,261,0,428,443,15,6.3,9.71,14.69
266,261,1,700,706,6,5.54,8.69,12.27
266,261,2,1043,1051,8,6.3,10.15,15
266,262,0,453,468,15,4.75,8.64,13.68
266,262,1,480,488,8,1.3,7.5,14.24
266,262,2,747,754,7,6.95,9.96,13.86
266,263,0,671,680,9,1.47,7.71,14.63
266,263,1,764,773,9,0.82,7.52,14.23
266,264,0,534,542,8,1.96,7.77,14.18
266,264,1,720,728,8,4.57,9.05,14.78
266,267,0,677,683,6,11.38,12.63,14.67
266,267,1,775,781,6,11.58,12.81,14.9
266,268,0,1053,1062,9,5.1,9.12,13.73
266,333,0,865,865,0,14.53,14.53,14.53
267,255,0,508,528,20,5.04,9.18,14.83
267,255,1,655,661,6,13.76,14.17,14.75
267,256,0,953,962,9,10.51,12.27,14.92
267,257,0,648,658,10,2.87,8.05,13.57
267,258,0,515,521,6,12.63,13.4,14.63
267,259,0,512,518,6,13.99,14.36,14.91
267,259,1,881,897,16,6.84,10.15,14.86
267,260,0,595,604,9,6.88,9.99,14.14
267,260,1,824,835,11,4.52,8.96,14.44
267,261,0,657,664,7,8.12,10.18,12.84
267,261,1,962,965,3,13.95,14.34,14.92
267,262,0,712,721,9,6.92,9.87,13.66
267,262,1,931,939,8,5.76,9.07,13.28
267,263,0,500,510,10,5.96,9.17,13.18
267,263,1,537,667,130,5.95,9.51,14.85
267,263,2,736,742,6,12.43,13.33,14.84
267,265,0,519,530,11,8.91,11.01,14.05
267,265,1,669,681,12,3.41,8.6,14.81
267,266,0,677,683,6,11.38,12.63,14.67
267,266,1,775,781,6,11.58,12.81,14.9
268,255,0,687,694,7,12.65,13.4,14.52
268,256,0,554,563,9,6.15,9.6,13.94
268,257,0,671,678,7,10.17,11.71,14.05
268,257,1,683,695,12,5.14,9.1,14.13
268,258,0,503,513,10,0.97,7.41,13.94
268,258,1,606,613,7,9.97,11.57,13.83
268,258,2,707,716,9,2.64,8.34,14.83
268,259,0,760,764,4,14.31,14.56,14.98
268,260,0,877,885,8,8.06,10.79,14.71
268,260,1,1009,1017,8,8.51,11.15,14.59
268,261,0,673,686,13,1.98,8.26,14.98
268,261,1,796,807,11,4.41,8.98,14.67
268,261,2,906,914,8,9.03,10.98,13.61
268,263,0,487,498,11,12.3,13.27,14.79
268,263,1,649,651,2,14.51,14.62,14.7
268,264,0,809,820,11,1.54,7.97,14.72
268,264,1,827,857,30,0.45,10.62,14.8
268,265,0,595,627,32,9.16,11.22,14.57
268,266,0,1053,1058,5,5.1,7.89,12.89
268,269,0,630,634,4,14,14.34,14.76
268,269,1,763,775,12,3.79,8.48,14.28
269,257,0,843,861,18,3.45,9.69,14.47
269,259,0,775,810,35,9.27,11.35,14.75
269,260,0,834,845,11,2.17,7.7,13.91
269,260,1,969,973,4,13.82,14.22,14.92
269,261,0,642,652,10,0.73,7.48,13.75
269,261,1,891,898,7,11.11,12.65,14.77
269,263,0,1003,1018,15,0.47,7.64,14.97
269,264,0,461,462,1,13.85,14.13,14.42
269,264,1,571,580,9,5.51,9.47,14.55
269,264,2,676,686,10,1.17,8.03,14.95
269,264,3,781,790,9,1.26,7.41,13.87
269,264,4,987,1008,21,0.62,7.8,14.63
269,265,0,627,637,10,3.61,8.26,13.82
269,265,1,948,957,9,7.32,10.12,13.8
269,268,0,630,634,4,14,14.34,14.76
269,268,1,763,775,12,3.79,8.48,14.28
270,271,0,553,571,18,5.35,9.16,14.49
270,271,1,792,799,7,11.73,12.96,14.72
270,272,0,497,509,12,0.64,7.29,14.07
270,272,1,625,654,29,4.27,10.46,14.92
270,272,2,912,934,22,6.43,9.87,14.94
270,273,0,1006,1013,7,7.78,10.2,13.55
270,274,0,778,784,6,11.49,12.91,15
270,275,0,669,677,8,4.67,8.78,13.57
270,276,0,559,567,8,4.26,8.39,12.97
270,277,0,422,437,15,5.98,9.59,14.9
270,278,0,794,794,0,13.91,13.91,13.91
270,279,0,817,821,4,11.74,12.84,14.21
270,279,1,969,984,15,2.76,7.58,13.88
270,280,0,622,652,30,1.47,7.3,14.88
270,280,1,990,1003,13,5.57,9.17,13.88
270,281,0,458,472,14,11.72,13.11,14.61
270,282,0,516,522,6,12.49,13.32,14.5
270,282,1,771,784,13,9.22,11.36,14.51
270,282,2,878,889,11,2.63,8.44,14.82
270,283,0,870,876,6,9.12,11.09,13.5
270,283,1,1004,1018,14,1.59,7.72,14.98
270,284,0,790,800,10,8.31,10.8,14.1
271,270,0,553,571,18,5.35,9.16,14.49
271,270,1,792,799,7,11.73,12.96,14.72
271,270,2,1043,1078,35,4.88,8.81,14.29
271,272,0,680,682,2,14.88,14.92,14.95
271,273,0,601,613,12,11.78,12.98,14.94
271,273,1,819,825,6,11.61,12.58,13.81
271,274,0,475,489,14,9.64,11.75,14.93
271,275,0,463,475,12,2.57,7.9,14.27
271,275,1,844,854,10,8.64,10.86,13.86
271,276,0,561,571,10,1.87,7.86,14.71
271,276,1,834,840,6,12.32,13.12,14.28
271,277,0,812,826,14,9.18,11.3,14.65
271,278,0,794,794,0,9.38,9.38,9.38
271,279,0,453,459,6,14.75,14.82,14.94
271,279,1,682,692,10,1.05,7.71,14.04
271,279,2,855,879,24,4.34,8.14,14.36
271,281,0,705,720,15,5.97,9.38,14.09
271,282,0,942,955,13,8.22,10.69,14.3
271,282,1,1053,1078,25,5.17,8.38,14.95
271,283,0,617,635,18,12.16,13.09,14.61
271,284,0,784,803,19,7.24,10.19,14.63
272,270,0,497,509,12,0.64,7.29,14.07
272,270,1,625,654,29,4.27,10.32,14.92
272,270,2,912,934,22,6.43,9.87,14.94
272,271,0,680,682,2,14.88,14.92,14.95
272,273,0,683,705,22,4.41,8.95,14.86
272,273,1,986,1000,14,11.5,12.72,14.75
272,274,0,654,664,10,11.65,12.82,14.66
272,275,0,546,559,13,0.96,7.34,13.79
272,276,0,727,739,12,10.89,12.35,14.63
272,276,1,791,795,4,13.31,13.76,14.32
272,276,2,931,943,12,1.09,7.88,14.52
272,278,0,798,832,34,5.46,8.43,14.75
272,279,0,525,536,11,0.9,7.64,14.47
272,279,1,688,702,14,10.33,12.09,14.89
272,279,2,765,776,11,2.22,8.07,14.74
272,279,3,1005,1016,11,3.24,8.52,14.97
272,280,0,614,647,33,0.61,7.61,14.74
272,280,1,1022,1045,23,1.84,7.32,14.72
272,281,0,566,583,17,9.03,11.29,14.91
272,281,1,1017,1045,28,4.46,8.95,14.29
272,282,0,876,878,2,14.71,14.81,14.92
272,283,0,834,854,20,0.94,8.82,14.87
272,284,0,727,734,7,13.42,13.88,14.52
273,270,0,1006,1013,7,7.78,10.2,13.55
273,271,0,601,613,12,11.78,12.98,14.94
273,271,1,819,825,6,11.61,12.58,13.81
273,272,0,683,705,22,4.41,8.95,14.86
273,272,1,986,1000,14,11.5,12.72,14.75
273,274,0,672,675,3,13.78,14.17,14.69
273,274,1,796,808,12,0.93,8.38,14.93
273,274,2,928,932,4,13.32,13.97,14.92
273,276,0,470,494,24,1.2,7.01,14.63
273,276,1,596,603,7,11.31,12.41,14
273,276,2,954,961,7,1.5,7.32,13.18
273,277,0,542,550,8,4.76,8.72,13.89
273,277,1,822,833,11,1.27,7.83,14.7
273,279,0,691,702,11,9.24,11.2,14.05
273,279,1,834,840,6,7.24,10.07,13.89
273,280,0,837,848,11,11.75,12.91,14.77
273,282,0,675,676,1,14.78,14.84,14.9
273,283,0,470,474,4,3.77,8.83,13.9
273,283,1,1008,1014,6,8.27,10.37,12.86
273,284,0,831,864,33,1.49,8.45,14.76
274,270,0,778,784,6,11.49,12.91,15
274,271,0,475,489,14,9.64,11.75,14.93
274,272,0,654,664,10,11.65,12.82,14.66
274,273,0,672,675,3,13.78,14.17,14.69
274,273,1,796,808,12,0.93,8.24,14.93
274,273,2,928,932,4,13.32,13.97,14.92
274,275,0,825,833,8,9.17,11.3,14.04
274,276,0,622,630,8,10.25,12.31,15
274,277,0,531,540,9,8.16,10.77,14.49
274,277,1,760,760,0,12.38,12.38,12.38
274,278,0,536,557,21,1.67,7.81,14.75
274,278,1,862,872,10,9.83,11.71,14.58
274,278,2,1011,1031,20,12.52,13.39,14.91
274,281,0,722,733,11,3.69,8.48,14.37
274,282,0,690,748,58,4.45,10.75,14.64
274,282,1,782,791,9,2.04,7.64,13.71
274,283,0,749,759,10,7.78,10.67,14.51
274,283,1,862,869,7,7.92,10.23,13.29
275,270,0,669,677,8,4.67,8.78,13.57
275,271,0,463,475,12,2.57,7.9,14.27
275,271,1,844,854,10,8.64,10.86,13.86
275,272,0,546,559,13,0.96,7.34,13.79
275,274,0,825,833,8,9.17,11.3,14.04
275,274,1,1046,1061,15,9.04,11.25,14.53
275,276,0,1030,1044,14,8.31,10.77,14.36
275,277,0,566,574,8,5.11,9.59,14.71
275,278,0,1039,1048,9,12.87,13.57,14.69
275,279,0,512,519,7,7.83,10.58,14.2
275,279,1,852,858,6,7.43,9.78,12.49
275,280,0,698,722,24,1.97,7.05,14.38
275,281,0,691,705,14,0.31,7.66,14.59
275,281,1,867,883,16,1.04,7.74,14.97
275,281,2,902,913,11,8.89,11.08,14.53
275,282,0,566,576,10,4.03,8.41,13.51
275,283,0,921,931,10,4.87,9.35,14.87
275,284,0,643,658,15,3.37,8.26,14.51
275,284,1,1028,1039,11,2.24,7.5,13.26
276,270,0,559,567,8,4.26,8.39,12.97
276,271,0,561,571,10,1.87,7.86,14.71
276,271,1,834,840,6,12.32,13.12,14.28
276,272,0,727,739,12,10.89,12.35,14.63
276,272,1,791,795,4,13.31,13.76,14.32
276,272,2,931,943,12,1.09,7.88,14.52
276,273,0,471,494,23,1.2,7.18,14.63
276,273,1,596,603,7,11.31,12.41,14
276,273,2,954,961,7,1.5,7.32,13.18
276,274,0,622,630,8,10.25,12.31,15
276,274,1,1040,1049,9,9.45,10.71,13.56
276,275,0,1030,1044,14,8.31,10.77,14.36
276,277,0,847,854,7,8.98,11.23,14.32
276,278,0,1036,1049,13,5.29,9.15,14.17
276,279,0,640,647,7,11.55,12.84,14.79
276,279,1,753,758,5,8.18,10.31,12.9
276,279,2,842,849,7,7.06,9.67,12.9
276,280,0,877,894,17,5.52,9.41,14.64
276,281,0,656,665,9,4.24,8.8,14.5
276,281,1,688,695,7,13.87,14.23,14.79
276,282,0,813,818,5,8.22,10.08,12.3
276,282,1,989,990,1,14.62,14.76,14.91
276,283,0,471,473,2,7.7,10.15,12.61
276,283,1,578,587,9,4.31,9.5,14.83
276,283,2,687,691,4,10.93,12.02,13.27
276,284,0,1023,1037,14,7.46,10.46,14.73
277,271,0,812,826,14,9.18,11.3,14.65
277,273,0,542,550,8,4.76,8.72,13.89
277,273,1,822,833,11,1.27,7.83,14.7
277,274,0,531,540,9,8.16,10.77,14.49
277,274,1,760,760,0,12.38,12.38,12.38
277,275,0,566,574,8,5.11,9.59,14.71
277,276,0,847,854,7,8.98,11.23,14.32
277,278,0,529,538,9,8.8,10.93,14.03
277,279,0,550,556,6,6.64,10,14.88
277,279,1,782,801,19,7.58,10.48,14.8
277,280,0,592,595,3,11.04,12.24,13.81
277,280,1,854,877,23,6.87,10.08,14.91
277,281,0,857,866,9,6.53,9.83,14.64
277,282,0,563,572,9,0.77,7.74,14.7
277,283,0,761,761,0,10.64,10.64,10.64
277,284,0,761,761,0,3.9,3.9,3.9
277,284,1,830,833,3,13.94,14.3,14.87
277,284,2,881,908,27,9.2,10.73,14.84
278,270,0,794,794,0,13.91,13.91,13.91
278,271,0,794,794,0,9.38,9.38,9.38
278,272,0,798,832,34,5.46,8.43,14.75
278,274,0,536,557,21,1.67,7.81,14.75
278,274,1,862,872,10,9.83,11.71,14.58
278,274,2,1011,1031,20,12.52,13.38,14.91
278,276,0,1036,1036,0,12.91,12.91,12.91
278,277,0,529,538,9,8.8,10.93,14.03
278,279,0,574,595,21,3.23,9.45,14.89
278,279,1,914,927,13,7.02,10.19,14.51
278,280,0,793,793,0,14.61,14.61,14.61
278,282,0,482,492,10,9.02,11.11,13.94
278,282,1,891,904,13,10.02,11.85,14.92
278,283,0,797,797,0,14.58,14.58,14.58
278,284,0,557,581,24,5.7,9.54,14.86
278,284,1,794,794,0,14.54,14.54,14.54
279,270,0,817,821,4,11.74,12.84,14.21
279,270,1,969,984,15,2.76,7.84,13.88
279,271,0,682,692,10,1.05,7.71,14.04
279,271,1,855,879,24,4.34,8.08,14.36
279,272,0,525,536,11,0.9,7.64,14.47
279,272,1,688,702,14,10.33,12.09,14.89
279,272,2,765,776,11,2.22,8.07,14.74
279,272,3,1005,1016,11,3.24,8.52,14.97
279,273,0,691,702,11,9.24,11.2,14.05
279,273,1,834,840,6,7.24,10.07,13.89
279,275,0,512,519,7,7.83,10.58,14.2
279,275,1,852,858,6,7.43,9.78,12.49
279,276,0,640,647,7,11.55,12.84,14.79
279,276,1,753,758,5,8.18,10.31,12.9
279,276,2,842,849,7,7.06,9.67,12.9
279,277,0,550,556,6,6.64,10,14.88
279,277,1,782,801,19,7.58,10.48,14.8
279,278,0,574,595,21,3.23,9.53,14.89
279,278,1,914,927,13,7.02,10.19,14.51
279,280,0,508,513,5,13.1,13.69,14.52
279,280,1,667,675,8,9.48,11.22,13.56
279,281,0,499,512,13,5.31,10.3,14.97
279,281,1,999,1008,9,5.66,9.2,13.6
279,282,0,642,650,8,13.77,14.18,14.93
279,282,1,906,914,8,3.78,9.17,14.87
279,282,2,1027,1034,7,11.92,13.02,14.58
279,283,0,778,785,7,4.55,8.86,14.7
279,283,1,1022,1025,3,14.23,14.48,14.83
279,284,0,597,607,10,2.86,7.94,14.16
279,284,1,839,839,0,14.92,14.92,14.92
279,284,2,959,968,9,0.71,7.7,14.73
280,270,0,622,652,30,1.47,7.2,14.88
280,270,1,990,1003,13,5.57,9.17,13.88
280,272,0,614,647,33,0.61,7.61,14.74
280,272,1,1022,1030,8,8.86,11.75,14.72
280,273,0,837,848,11,11.75,12.91,14.77
280,275,0,698,722,24,1.97,7.11,14.38
280,276,0,877,894,17,5.52,9.41,14.64
280,277,0,592,595,3,11.04,12.24,13.81
280,277,1,854,877,23,6.87,10.08,14.91
280,279,0,508,513,5,13.1,13.69,14.52
280,279,1,667,675,8,9.48,11.22,13.56
280,281,0,495,543,48,6.87,10.91,14.92
280,281,1,695,702,7,13.51,14.05,14.95
280,281,2,861,864,3,14.52,14.61,14.72
280,281,3,953,990,37,9.42,11.39,14.65
280,281,4,1020,1030,10,6.79,9.05,13.75
280,282,0,656,668,12,5.5,9.66,14.81
280,284,0,826,857,31,7.56,10.45,14.93
281,270,0,465,472,7,11.72,12.47,14.15
281,271,0,705,720,15,5.97,9.38,14.09
281,272,0,566,583,17,9.03,11.29,14.91
281,272,1,1017,1033,16,4.46,7.92,14.29
281,274,0,722,733,11,3.69,8.48,14.37
281,275,0,691,705,14,0.31,7.66,14.59
281,275,1,867,883,16,1.04,7.74,14.97
281,275,2,902,913,11,8.89,11.08,14.53
281,276,0,656,665,9,4.24,8.8,14.5
281,276,1,688,695,7,13.87,14.23,14.79
281,277,0,857,866,9,6.53,9.83,14.64
281,279,0,499,512,13,5.31,10.14,14.97
